,date,t_mean,t_max,t_min,station,year
63542,2015-12-27,8.6,17.4,3.5,igoumenitsa,2015
63543,2015-12-28,9.2,18.2,4.4,igoumenitsa,2015
63544,2015-12-29,9.0,15.3,4.7,igoumenitsa,2015
63545,2015-12-30,10.5,16.1,6.2,igoumenitsa,2015
63546,2015-12-31,6.5,8.8,4.3,igoumenitsa,2015
63547,2016-01-01,5.9,11.4,2.1,igoumenitsa,2016
63548,2016-01-02,7.0,13.3,1.9,igoumenitsa,2016
63549,2016-01-03,9.8,14.9,6.7,igoumenitsa,2016
63550,2016-01-04,10.5,15.4,6.7,igoumenitsa,2016
63551,2016-01-05,14.2,16.4,12.4,igoumenitsa,2016
63552,2016-01-06,15.5,18.7,10.2,igoumenitsa,2016
63553,2016-01-07,9.3,13.6,4.2,igoumenitsa,2016
63554,2016-01-08,9.2,15.4,4.2,igoumenitsa,2016
63555,2016-01-09,12.0,13.4,9.5,igoumenitsa,2016
63556,2016-01-10,13.6,16.6,11.7,igoumenitsa,2016
63557,2016-01-11,14.4,18.5,11.1,igoumenitsa,2016
63558,2016-01-12,14.7,16.7,10.3,igoumenitsa,2016
63559,2016-01-13,9.2,15.9,4.7,igoumenitsa,2016
63560,2016-01-14,7.6,14.5,2.3,igoumenitsa,2016
63561,2016-01-15,12.7,15.2,8.4,igoumenitsa,2016
63562,2016-01-16,10.9,14.5,8.3,igoumenitsa,2016
63563,2016-01-17,7.3,8.8,5.2,igoumenitsa,2016
63564,2016-01-18,4.7,8.7,1.3,igoumenitsa,2016
63565,2016-01-19,4.1,8.5,0.1,igoumenitsa,2016
63566,2016-01-20,7.0,13.0,2.9,igoumenitsa,2016
63567,2016-01-21,6.9,12.6,2.0,igoumenitsa,2016
63568,2016-01-22,7.8,13.9,4.1,igoumenitsa,2016
63569,2016-01-23,6.4,11.9,3.0,igoumenitsa,2016
63570,2016-01-24,5.3,11.3,1.3,igoumenitsa,2016
63571,2016-01-25,5.8,12.6,0.5,igoumenitsa,2016
63572,2016-01-26,7.9,15.5,1.9,igoumenitsa,2016
63573,2016-01-27,10.1,16.7,5.6,igoumenitsa,2016
63574,2016-01-28,9.5,13.4,7.4,igoumenitsa,2016
63575,2016-01-29,9.6,15.4,6.5,igoumenitsa,2016
63576,2016-01-30,9.4,16.4,4.4,igoumenitsa,2016
63577,2016-01-31,10.4,15.4,5.1,igoumenitsa,2016
63578,2016-02-01,12.0,17.2,8.2,igoumenitsa,2016
63579,2016-02-02,12.1,19.6,7.3,igoumenitsa,2016
63580,2016-02-03,12.1,17.8,5.6,igoumenitsa,2016
63581,2016-02-04,12.9,15.2,9.9,igoumenitsa,2016
63582,2016-02-05,9.2,13.1,5.1,igoumenitsa,2016
63583,2016-02-06,6.7,12.6,2.1,igoumenitsa,2016
63584,2016-02-07,7.4,13.7,1.3,igoumenitsa,2016
63585,2016-02-08,9.9,15.1,6.3,igoumenitsa,2016
63586,2016-02-09,9.8,13.4,7.6,igoumenitsa,2016
63587,2016-02-10,13.5,15.1,10.0,igoumenitsa,2016
63588,2016-02-11,11.4,14.6,5.6,igoumenitsa,2016
63589,2016-02-12,13.6,16.8,9.9,igoumenitsa,2016
63590,2016-02-13,14.5,15.9,12.4,igoumenitsa,2016
63591,2016-02-14,15.0,17.6,12.6,igoumenitsa,2016
63592,2016-02-15,20.3,25.2,15.9,igoumenitsa,2016
63593,2016-02-16,22.7,23.9,20.4,igoumenitsa,2016
63594,2016-02-17,20.0,25.4,15.1,igoumenitsa,2016
63595,2016-02-18,17.3,22.1,12.7,igoumenitsa,2016
63596,2016-02-19,12.9,16.7,7.5,igoumenitsa,2016
63597,2016-02-20,7.8,14.8,4.1,igoumenitsa,2016
63598,2016-02-21,9.3,15.1,3.8,igoumenitsa,2016
63599,2016-02-22,11.0,18.3,4.9,igoumenitsa,2016
63600,2016-02-23,12.9,18.9,6.9,igoumenitsa,2016
63601,2016-02-24,12.6,16.3,9.1,igoumenitsa,2016
63602,2016-02-25,11.8,17.2,8.2,igoumenitsa,2016
63603,2016-02-26,10.9,15.9,7.8,igoumenitsa,2016
63604,2016-02-27,11.4,17.3,7.1,igoumenitsa,2016
63605,2016-02-28,17.1,22.0,8.3,igoumenitsa,2016
63606,2016-02-29,19.7,23.2,12.9,igoumenitsa,2016
63607,2016-03-01,12.6,16.7,8.3,igoumenitsa,2016
63608,2016-03-02,10.9,14.7,7.2,igoumenitsa,2016
63609,2016-03-03,9.2,14.2,6.3,igoumenitsa,2016
63610,2016-03-04,7.1,8.8,5.7,igoumenitsa,2016
63611,2016-03-05,10.0,14.8,3.6,igoumenitsa,2016
63612,2016-03-06,15.8,18.8,10.6,igoumenitsa,2016
63613,2016-03-07,14.4,18.3,7.7,igoumenitsa,2016
63614,2016-03-08,10.0,16.0,5.6,igoumenitsa,2016
63615,2016-03-09,10.1,15.1,5.7,igoumenitsa,2016
63616,2016-03-10,8.8,12.1,6.0,igoumenitsa,2016
63617,2016-03-11,10.0,13.8,6.2,igoumenitsa,2016
63618,2016-03-12,11.9,13.9,10.0,igoumenitsa,2016
63619,2016-03-13,13.3,16.7,10.1,igoumenitsa,2016
63620,2016-03-14,12.0,15.5,9.4,igoumenitsa,2016
63621,2016-03-15,9.7,13.0,8.0,igoumenitsa,2016
63622,2016-03-16,11.4,15.8,7.0,igoumenitsa,2016
63623,2016-03-17,12.0,15.5,9.4,igoumenitsa,2016
63624,2016-03-18,11.6,15.4,9.4,igoumenitsa,2016
63625,2016-03-19,11.7,17.0,7.6,igoumenitsa,2016
63626,2016-03-20,11.7,17.3,6.5,igoumenitsa,2016
63627,2016-03-21,12.1,17.8,6.3,igoumenitsa,2016
63628,2016-03-22,17.5,22.3,8.8,igoumenitsa,2016
63629,2016-03-23,17.8,23.1,13.9,igoumenitsa,2016
63630,2016-03-24,11.2,14.4,8.4,igoumenitsa,2016
63631,2016-03-25,10.7,15.1,5.2,igoumenitsa,2016
63632,2016-03-26,9.3,14.4,4.3,igoumenitsa,2016
63633,2016-03-27,9.6,14.6,5.6,igoumenitsa,2016
63634,2016-03-28,10.2,15.4,4.6,igoumenitsa,2016
63635,2016-03-29,11.3,14.4,7.4,igoumenitsa,2016
63636,2016-03-30,13.1,18.6,8.3,igoumenitsa,2016
63637,2016-03-31,13.4,19.4,8.3,igoumenitsa,2016
63638,2016-04-01,13.5,19.1,8.3,igoumenitsa,2016
63639,2016-04-02,14.1,20.2,9.9,igoumenitsa,2016
63640,2016-04-03,16.2,22.7,11.1,igoumenitsa,2016
63641,2016-04-04,16.9,22.9,11.6,igoumenitsa,2016
63642,2016-04-05,16.1,22.8,9.9,igoumenitsa,2016
63643,2016-04-06,17.3,24.9,10.9,igoumenitsa,2016
63644,2016-04-07,20.9,28.1,12.4,igoumenitsa,2016
63645,2016-04-08,17.7,23.9,14.2,igoumenitsa,2016
63646,2016-04-09,15.7,18.8,12.7,igoumenitsa,2016
63647,2016-04-10,11.9,13.9,8.6,igoumenitsa,2016
63648,2016-04-11,13.8,18.9,8.5,igoumenitsa,2016
63649,2016-04-12,15.1,22.4,7.6,igoumenitsa,2016
63650,2016-04-13,16.1,22.8,10.1,igoumenitsa,2016
63651,2016-04-14,17.9,25.2,12.4,igoumenitsa,2016
63652,2016-04-15,16.7,23.6,10.1,igoumenitsa,2016
63653,2016-04-16,15.9,22.8,9.2,igoumenitsa,2016
63654,2016-04-17,16.4,23.2,9.6,igoumenitsa,2016
63655,2016-04-18,18.1,25.4,10.9,igoumenitsa,2016
63656,2016-04-19,19.5,26.6,12.9,igoumenitsa,2016
63657,2016-04-20,18.5,23.7,12.1,igoumenitsa,2016
63658,2016-04-21,18.5,23.4,13.1,igoumenitsa,2016
63659,2016-04-22,16.6,20.9,11.7,igoumenitsa,2016
63660,2016-04-23,17.2,20.9,13.1,igoumenitsa,2016
63661,2016-04-24,15.6,18.7,11.9,igoumenitsa,2016
63662,2016-04-25,13.4,18.4,9.2,igoumenitsa,2016
63663,2016-04-26,11.7,16.3,6.3,igoumenitsa,2016
63664,2016-04-27,13.3,18.3,5.4,igoumenitsa,2016
63665,2016-04-28,16.2,20.2,11.3,igoumenitsa,2016
63666,2016-04-29,15.8,21.2,12.4,igoumenitsa,2016
63667,2016-04-30,18.3,23.8,12.9,igoumenitsa,2016
63668,2016-05-01,16.4,22.8,12.1,igoumenitsa,2016
63669,2016-05-02,14.5,21.9,8.8,igoumenitsa,2016
63670,2016-05-03,12.6,16.2,9.1,igoumenitsa,2016
63671,2016-05-04,14.1,18.9,9.6,igoumenitsa,2016
63672,2016-05-05,16.1,21.0,10.8,igoumenitsa,2016
63673,2016-05-06,16.4,21.8,9.8,igoumenitsa,2016
63674,2016-05-07,16.1,21.2,10.6,igoumenitsa,2016
63675,2016-05-08,17.1,22.6,11.6,igoumenitsa,2016
63676,2016-05-09,17.4,22.7,11.7,igoumenitsa,2016
63677,2016-05-10,17.4,23.3,11.5,igoumenitsa,2016
63678,2016-05-11,19.3,25.1,12.1,igoumenitsa,2016
63679,2016-05-12,18.0,21.0,14.9,igoumenitsa,2016
63680,2016-05-13,18.3,22.1,13.3,igoumenitsa,2016
63681,2016-05-14,17.0,21.8,11.7,igoumenitsa,2016
63682,2016-05-15,16.3,20.3,12.0,igoumenitsa,2016
63683,2016-05-16,17.4,21.9,11.7,igoumenitsa,2016
63684,2016-05-17,16.5,22.3,10.7,igoumenitsa,2016
63685,2016-05-18,16.7,22.1,10.8,igoumenitsa,2016
63686,2016-05-19,15.5,20.1,11.3,igoumenitsa,2016
63687,2016-05-20,15.1,18.9,13.2,igoumenitsa,2016
63688,2016-05-21,14.8,17.9,12.9,igoumenitsa,2016
63689,2016-05-22,18.5,23.6,12.6,igoumenitsa,2016
63690,2016-05-23,18.4,23.6,12.5,igoumenitsa,2016
63691,2016-05-24,18.1,22.5,12.3,igoumenitsa,2016
63692,2016-05-25,16.9,22.3,10.6,igoumenitsa,2016
63693,2016-05-26,19.2,25.3,11.5,igoumenitsa,2016
63694,2016-05-27,21.2,27.7,14.6,igoumenitsa,2016
63695,2016-05-28,20.8,26.6,15.0,igoumenitsa,2016
63696,2016-05-29,21.0,27.4,15.2,igoumenitsa,2016
63697,2016-05-30,20.9,27.2,15.5,igoumenitsa,2016
63698,2016-05-31,20.3,26.4,13.7,igoumenitsa,2016
63699,2016-06-01,19.0,25.6,14.0,igoumenitsa,2016
63700,2016-06-02,19.8,24.9,13.7,igoumenitsa,2016
63701,2016-06-03,19.9,25.2,13.9,igoumenitsa,2016
63702,2016-06-04,19.8,25.7,13.4,igoumenitsa,2016
63703,2016-06-05,19.7,25.2,13.4,igoumenitsa,2016
63704,2016-06-06,21.0,27.2,14.1,igoumenitsa,2016
63705,2016-06-07,21.5,27.7,15.1,igoumenitsa,2016
63706,2016-06-08,20.8,26.3,15.7,igoumenitsa,2016
63707,2016-06-09,20.1,24.3,14.9,igoumenitsa,2016
63708,2016-06-10,20.8,25.5,16.4,igoumenitsa,2016
63709,2016-06-11,21.1,25.7,15.5,igoumenitsa,2016
63710,2016-06-12,21.6,26.0,16.3,igoumenitsa,2016
63711,2016-06-13,20.8,24.2,16.3,igoumenitsa,2016
63712,2016-06-14,20.1,25.3,15.0,igoumenitsa,2016
63713,2016-06-15,21.3,27.3,15.4,igoumenitsa,2016
63714,2016-06-16,23.9,30.4,16.3,igoumenitsa,2016
63715,2016-06-17,26.1,33.2,18.9,igoumenitsa,2016
63716,2016-06-18,26.4,35.0,19.6,igoumenitsa,2016
63717,2016-06-19,25.3,29.7,20.3,igoumenitsa,2016
63718,2016-06-20,25.5,31.7,20.9,igoumenitsa,2016
63719,2016-06-21,27.8,35.8,21.1,igoumenitsa,2016
63720,2016-06-22,28.4,34.6,21.3,igoumenitsa,2016
63721,2016-06-23,28.7,35.4,21.9,igoumenitsa,2016
63722,2016-06-24,30.4,36.7,23.0,igoumenitsa,2016
63723,2016-06-25,28.5,35.6,20.3,igoumenitsa,2016
63724,2016-06-26,24.6,30.5,19.2,igoumenitsa,2016
63725,2016-06-27,25.3,30.4,19.4,igoumenitsa,2016
63726,2016-06-28,24.6,29.9,19.4,igoumenitsa,2016
63727,2016-06-29,25.4,31.1,17.9,igoumenitsa,2016
63728,2016-06-30,24.5,31.1,19.6,igoumenitsa,2016
63729,2016-07-01,24.8,29.7,19.2,igoumenitsa,2016
63730,2016-07-02,24.9,31.2,18.7,igoumenitsa,2016
63731,2016-07-03,26.1,32.5,18.6,igoumenitsa,2016
63732,2016-07-04,28.3,34.6,21.6,igoumenitsa,2016
63733,2016-07-05,27.7,32.6,22.1,igoumenitsa,2016
63734,2016-07-06,26.6,31.9,20.4,igoumenitsa,2016
63735,2016-07-07,28.1,33.7,20.2,igoumenitsa,2016
63736,2016-07-08,27.6,33.4,22.1,igoumenitsa,2016
63737,2016-07-09,26.8,33.1,20.4,igoumenitsa,2016
63738,2016-07-10,27.4,34.3,19.1,igoumenitsa,2016
63739,2016-07-11,27.2,33.6,20.6,igoumenitsa,2016
63740,2016-07-12,27.8,32.6,21.8,igoumenitsa,2016
63741,2016-07-13,27.2,32.5,21.7,igoumenitsa,2016
63742,2016-07-14,26.4,32.2,20.3,igoumenitsa,2016
63743,2016-07-15,25.2,30.3,20.2,igoumenitsa,2016
63744,2016-07-16,22.2,26.4,17.4,igoumenitsa,2016
63745,2016-07-17,21.3,26.1,16.0,igoumenitsa,2016
63746,2016-07-18,24.0,29.2,15.8,igoumenitsa,2016
63747,2016-07-19,27.2,32.4,21.8,igoumenitsa,2016
63748,2016-07-20,27.4,32.2,21.4,igoumenitsa,2016
63749,2016-07-21,25.7,31.3,19.6,igoumenitsa,2016
63750,2016-07-22,25.6,31.9,19.0,igoumenitsa,2016
63751,2016-07-23,26.2,32.4,19.0,igoumenitsa,2016
63752,2016-07-24,27.5,33.9,19.9,igoumenitsa,2016
63753,2016-07-25,27.0,32.8,22.1,igoumenitsa,2016
63754,2016-07-26,27.2,32.4,21.3,igoumenitsa,2016
63755,2016-07-27,27.3,33.0,21.1,igoumenitsa,2016
63756,2016-07-28,27.2,32.8,20.0,igoumenitsa,2016
63757,2016-07-29,27.8,33.2,21.8,igoumenitsa,2016
63758,2016-07-30,28.5,34.8,21.2,igoumenitsa,2016
63759,2016-07-31,28.9,34.8,23.1,igoumenitsa,2016
63760,2016-08-01,28.1,33.6,22.3,igoumenitsa,2016
63761,2016-08-02,26.5,32.7,20.4,igoumenitsa,2016
63762,2016-08-03,28.6,33.9,21.2,igoumenitsa,2016
63763,2016-08-04,29.1,34.7,23.7,igoumenitsa,2016
63764,2016-08-05,28.8,34.4,23.4,igoumenitsa,2016
63765,2016-08-06,27.4,33.3,22.4,igoumenitsa,2016
63766,2016-08-07,26.5,34.1,21.1,igoumenitsa,2016
63767,2016-08-08,26.2,34.6,21.4,igoumenitsa,2016
63768,2016-08-09,26.8,32.3,20.8,igoumenitsa,2016
63769,2016-08-10,26.8,32.8,21.1,igoumenitsa,2016
63770,2016-08-11,25.6,31.8,18.8,igoumenitsa,2016
63771,2016-08-12,25.4,30.9,20.4,igoumenitsa,2016
63772,2016-08-13,26.3,30.7,21.6,igoumenitsa,2016
63773,2016-08-14,24.7,30.1,19.6,igoumenitsa,2016
63774,2016-08-15,24.7,31.0,17.1,igoumenitsa,2016
63775,2016-08-16,25.2,31.8,18.8,igoumenitsa,2016
63776,2016-08-17,24.0,29.4,17.8,igoumenitsa,2016
63777,2016-08-18,24.0,29.3,17.2,igoumenitsa,2016
63778,2016-08-19,25.2,32.0,18.6,igoumenitsa,2016
63779,2016-08-20,27.0,33.8,19.1,igoumenitsa,2016
63780,2016-08-21,27.7,33.8,21.6,igoumenitsa,2016
63781,2016-08-22,26.6,33.2,20.6,igoumenitsa,2016
63782,2016-08-23,23.8,29.2,20.3,igoumenitsa,2016
63783,2016-08-24,25.9,31.3,21.3,igoumenitsa,2016
63784,2016-08-25,28.3,34.0,20.7,igoumenitsa,2016
63785,2016-08-26,28.1,33.6,21.3,igoumenitsa,2016
63786,2016-08-27,25.0,31.3,19.4,igoumenitsa,2016
63787,2016-08-28,24.3,29.6,18.6,igoumenitsa,2016
63788,2016-08-29,23.9,29.9,17.6,igoumenitsa,2016
63789,2016-08-30,24.5,30.7,18.2,igoumenitsa,2016
63790,2016-08-31,25.3,31.8,18.9,igoumenitsa,2016
63791,2016-09-01,24.4,29.6,18.7,igoumenitsa,2016
63792,2016-09-02,23.8,30.0,20.1,igoumenitsa,2016
63793,2016-09-03,24.7,30.4,19.0,igoumenitsa,2016
63794,2016-09-04,24.9,30.6,19.6,igoumenitsa,2016
63795,2016-09-05,23.6,28.7,17.6,igoumenitsa,2016
63796,2016-09-06,19.3,21.2,17.1,igoumenitsa,2016
63797,2016-09-07,22.1,27.1,18.3,igoumenitsa,2016
63798,2016-09-08,21.7,26.8,18.2,igoumenitsa,2016
63799,2016-09-09,21.7,26.5,17.4,igoumenitsa,2016
63800,2016-09-10,21.5,26.4,17.8,igoumenitsa,2016
63801,2016-09-11,22.3,27.6,17.4,igoumenitsa,2016
63802,2016-09-12,22.7,29.2,18.3,igoumenitsa,2016
63803,2016-09-13,22.5,28.6,17.7,igoumenitsa,2016
63804,2016-09-14,21.7,28.3,16.8,igoumenitsa,2016
63805,2016-09-15,22.0,28.2,15.7,igoumenitsa,2016
63806,2016-09-16,23.0,28.9,17.7,igoumenitsa,2016
63807,2016-09-17,22.9,28.1,17.8,igoumenitsa,2016
63808,2016-09-18,22.6,27.4,17.8,igoumenitsa,2016
63809,2016-09-19,19.9,24.5,15.6,igoumenitsa,2016
63810,2016-09-20,18.6,23.8,14.2,igoumenitsa,2016
63811,2016-09-21,19.8,25.1,15.8,igoumenitsa,2016
63812,2016-09-22,19.9,24.9,15.4,igoumenitsa,2016
63813,2016-09-23,19.5,25.5,14.7,igoumenitsa,2016
63814,2016-09-24,19.1,25.1,14.0,igoumenitsa,2016
63815,2016-09-25,19.0,24.9,14.8,igoumenitsa,2016
63816,2016-09-26,18.6,24.6,14.3,igoumenitsa,2016
63817,2016-09-27,19.2,24.8,14.2,igoumenitsa,2016
63818,2016-09-28,19.5,25.9,14.1,igoumenitsa,2016
63819,2016-09-29,19.1,25.6,14.0,igoumenitsa,2016
63820,2016-09-30,19.0,25.3,13.6,igoumenitsa,2016
63821,2016-10-01,18.9,25.3,13.7,igoumenitsa,2016
63822,2016-10-02,20.0,26.4,14.7,igoumenitsa,2016
63823,2016-10-03,20.7,26.1,16.4,igoumenitsa,2016
63824,2016-10-04,19.9,26.0,15.7,igoumenitsa,2016
63825,2016-10-05,17.4,23.5,12.8,igoumenitsa,2016
63826,2016-10-06,16.4,22.2,11.5,igoumenitsa,2016
63827,2016-10-07,15.6,19.2,13.3,igoumenitsa,2016
63828,2016-10-08,16.2,21.7,11.4,igoumenitsa,2016
63829,2016-10-09,16.8,22.8,11.1,igoumenitsa,2016
63830,2016-10-10,16.3,18.7,14.8,igoumenitsa,2016
63831,2016-10-11,16.3,18.4,14.7,igoumenitsa,2016
63832,2016-10-12,16.2,20.6,10.4,igoumenitsa,2016
63833,2016-10-13,14.6,21.3,8.7,igoumenitsa,2016
63834,2016-10-14,17.2,24.1,11.8,igoumenitsa,2016
63835,2016-10-15,19.3,25.9,13.7,igoumenitsa,2016
63836,2016-10-16,17.0,24.9,13.9,igoumenitsa,2016
63837,2016-10-17,19.3,25.0,14.2,igoumenitsa,2016
63838,2016-10-18,18.1,22.8,13.9,igoumenitsa,2016
63839,2016-10-19,15.9,21.3,12.6,igoumenitsa,2016
63840,2016-10-20,17.7,23.6,12.4,igoumenitsa,2016
63841,2016-10-21,18.8,22.5,16.1,igoumenitsa,2016
63842,2016-10-22,18.8,22.8,15.6,igoumenitsa,2016
63843,2016-10-23,18.4,23.6,14.6,igoumenitsa,2016
63844,2016-10-24,18.6,24.1,14.9,igoumenitsa,2016
63845,2016-10-25,18.1,24.3,13.8,igoumenitsa,2016
63846,2016-10-26,17.5,22.7,13.2,igoumenitsa,2016
63847,2016-10-27,18.3,21.8,14.9,igoumenitsa,2016
63848,2016-10-28,17.1,19.5,14.3,igoumenitsa,2016
63849,2016-10-29,16.8,22.1,13.0,igoumenitsa,2016
63850,2016-10-30,16.1,20.7,13.6,igoumenitsa,2016
63851,2016-10-31,16.3,20.8,13.3,igoumenitsa,2016
63852,2016-11-01,14.1,19.5,9.7,igoumenitsa,2016
63853,2016-11-02,13.0,20.3,8.1,igoumenitsa,2016
63854,2016-11-03,13.9,18.1,9.9,igoumenitsa,2016
63855,2016-11-04,16.0,21.4,12.4,igoumenitsa,2016
63856,2016-11-05,15.3,21.2,11.9,igoumenitsa,2016
63857,2016-11-06,18.7,22.0,13.8,igoumenitsa,2016
63858,2016-11-07,21.4,22.6,19.8,igoumenitsa,2016
63859,2016-11-08,21.9,23.9,16.9,igoumenitsa,2016
63860,2016-11-09,13.3,17.7,9.8,igoumenitsa,2016
63861,2016-11-10,12.5,18.2,9.3,igoumenitsa,2016
63862,2016-11-11,12.8,15.5,9.7,igoumenitsa,2016
63863,2016-11-12,13.8,19.0,9.4,igoumenitsa,2016
63864,2016-11-13,10.5,16.2,7.1,igoumenitsa,2016
63865,2016-11-14,10.6,16.3,6.6,igoumenitsa,2016
63866,2016-11-15,9.6,11.4,6.8,igoumenitsa,2016
63867,2016-11-16,9.3,16.1,5.7,igoumenitsa,2016
63868,2016-11-17,9.7,16.8,5.3,igoumenitsa,2016
63869,2016-11-18,11.1,18.7,6.7,igoumenitsa,2016
63870,2016-11-19,11.9,19.4,7.6,igoumenitsa,2016
63871,2016-11-20,12.1,19.6,8.0,igoumenitsa,2016
63872,2016-11-21,12.5,20.8,8.9,igoumenitsa,2016
63873,2016-11-22,11.8,19.1,8.0,igoumenitsa,2016
63874,2016-11-23,11.3,18.8,7.0,igoumenitsa,2016
63875,2016-11-24,11.5,18.6,6.9,igoumenitsa,2016
63876,2016-11-25,12.5,15.6,9.7,igoumenitsa,2016
63877,2016-11-26,13.6,15.8,11.6,igoumenitsa,2016
63878,2016-11-27,13.8,15.9,12.1,igoumenitsa,2016
63879,2016-11-28,11.7,14.9,8.6,igoumenitsa,2016
63880,2016-11-29,10.1,14.4,4.8,igoumenitsa,2016
63881,2016-11-30,7.3,11.0,4.2,igoumenitsa,2016
63882,2016-12-01,5.9,13.7,1.7,igoumenitsa,2016
63883,2016-12-02,7.9,15.4,2.1,igoumenitsa,2016
63884,2016-12-03,11.5,17.1,7.6,igoumenitsa,2016
63885,2016-12-04,11.7,15.9,9.0,igoumenitsa,2016
63886,2016-12-05,12.9,18.1,10.3,igoumenitsa,2016
63887,2016-12-06,11.8,14.6,10.4,igoumenitsa,2016
63888,2016-12-07,12.1,17.2,8.2,igoumenitsa,2016
63889,2016-12-08,10.8,16.3,5.7,igoumenitsa,2016
63890,2016-12-09,8.3,15.6,4.1,igoumenitsa,2016
63891,2016-12-10,8.9,16.4,5.4,igoumenitsa,2016
63892,2016-12-11,8.4,16.2,4.0,igoumenitsa,2016
63893,2016-12-12,8.2,11.9,5.3,igoumenitsa,2016
63894,2016-12-13,8.3,14.5,3.6,igoumenitsa,2016
63895,2016-12-14,6.2,12.5,1.9,igoumenitsa,2016
63896,2016-12-15,7.4,14.3,2.2,igoumenitsa,2016
63897,2016-12-16,8.3,11.3,6.4,igoumenitsa,2016
63898,2016-12-17,6.5,12.0,0.9,igoumenitsa,2016
63899,2016-12-18,4.9,13.6,0.4,igoumenitsa,2016
63900,2016-12-19,5.1,12.8,0.5,igoumenitsa,2016
63901,2016-12-20,5.0,9.6,1.5,igoumenitsa,2016
63902,2016-12-21,8.2,14.2,1.3,igoumenitsa,2016
63903,2016-12-22,7.1,14.3,1.6,igoumenitsa,2016
63904,2016-12-23,6.1,14.4,-0.1,igoumenitsa,2016
63905,2016-12-24,6.5,15.1,1.6,igoumenitsa,2016
63906,2016-12-25,5.6,9.8,1.8,igoumenitsa,2016
63907,2016-12-26,8.8,16.3,2.8,igoumenitsa,2016
63908,2016-12-27,9.6,15.9,4.4,igoumenitsa,2016
63909,2016-12-28,7.5,11.3,1.8,igoumenitsa,2016
63910,2016-12-29,5.8,9.5,1.4,igoumenitsa,2016
63911,2016-12-30,4.6,8.0,2.2,igoumenitsa,2016
63912,2016-12-31,3.9,10.3,-0.3,igoumenitsa,2016
63913,2017-01-01,4.6,12.7,0.1,igoumenitsa,2017
63914,2017-01-02,5.4,13.4,0.6,igoumenitsa,2017
63915,2017-01-03,6.8,12.3,1.8,igoumenitsa,2017
63916,2017-01-04,8.5,10.3,6.6,igoumenitsa,2017
63917,2017-01-05,8.8,12.7,6.2,igoumenitsa,2017
63918,2017-01-06,3.9,7.4,0.8,igoumenitsa,2017
63919,2017-01-07,-0.2,2.3,-2.4,igoumenitsa,2017
63920,2017-01-08,0.0,4.8,-3.0,igoumenitsa,2017
63921,2017-01-09,1.7,6.5,-1.9,igoumenitsa,2017
63922,2017-01-10,-0.8,0.4,-2.2,igoumenitsa,2017
63923,2017-01-11,1.3,3.5,-1.4,igoumenitsa,2017
63924,2017-01-12,2.4,8.1,-1.1,igoumenitsa,2017
63925,2017-01-13,5.8,12.9,1.2,igoumenitsa,2017
63926,2017-01-14,9.4,13.1,1.4,igoumenitsa,2017
63927,2017-01-15,5.9,11.8,0.8,igoumenitsa,2017
63928,2017-01-16,6.8,8.8,5.1,igoumenitsa,2017
63929,2017-01-17,7.7,9.7,6.0,igoumenitsa,2017
63930,2017-01-18,8.6,10.3,7.2,igoumenitsa,2017
63931,2017-01-19,8.7,11.1,6.8,igoumenitsa,2017
63932,2017-01-20,9.5,14.6,5.4,igoumenitsa,2017
63933,2017-01-21,7.5,14.1,3.6,igoumenitsa,2017
63934,2017-01-22,7.0,13.5,2.3,igoumenitsa,2017
63935,2017-01-23,9.6,12.6,7.7,igoumenitsa,2017
63936,2017-01-24,6.8,8.3,5.6,igoumenitsa,2017
63937,2017-01-25,8.9,13.9,6.0,igoumenitsa,2017
63938,2017-01-26,7.9,10.9,5.9,igoumenitsa,2017
63939,2017-01-27,6.7,11.8,2.8,igoumenitsa,2017
63940,2017-01-28,5.5,11.7,1.4,igoumenitsa,2017
63941,2017-01-29,8.1,11.2,4.7,igoumenitsa,2017
63942,2017-01-30,8.3,12.6,4.7,igoumenitsa,2017
63943,2017-01-31,8.7,11.4,6.4,igoumenitsa,2017
63944,2017-02-01,10.0,14.7,7.1,igoumenitsa,2017
63945,2017-02-02,9.6,12.7,6.5,igoumenitsa,2017
63946,2017-02-03,11.2,15.3,8.1,igoumenitsa,2017
63947,2017-02-04,12.9,15.2,10.4,igoumenitsa,2017
63948,2017-02-05,14.5,16.6,12.9,igoumenitsa,2017
63949,2017-02-06,13.2,17.7,8.5,igoumenitsa,2017
63950,2017-02-07,9.3,13.2,5.2,igoumenitsa,2017
63951,2017-02-08,8.9,15.8,4.1,igoumenitsa,2017
63952,2017-02-09,12.2,16.9,7.4,igoumenitsa,2017
63953,2017-02-10,13.0,16.2,10.4,igoumenitsa,2017
63954,2017-02-11,10.9,15.1,7.5,igoumenitsa,2017
63955,2017-02-12,10.1,13.9,6.9,igoumenitsa,2017
63956,2017-02-13,9.3,11.7,7.6,igoumenitsa,2017
63957,2017-02-14,8.3,13.5,3.6,igoumenitsa,2017
63958,2017-02-15,7.4,14.8,1.2,igoumenitsa,2017
63959,2017-02-16,8.6,16.2,3.0,igoumenitsa,2017
63960,2017-02-17,8.2,14.3,3.3,igoumenitsa,2017
63961,2017-02-18,10.9,16.0,5.9,igoumenitsa,2017
63962,2017-02-19,9.5,11.4,7.0,igoumenitsa,2017
63963,2017-02-20,8.4,14.0,4.4,igoumenitsa,2017
63964,2017-02-21,8.9,15.4,3.8,igoumenitsa,2017
